time,tank1_depth,pipe1_depth,pipe2_depth,pipe3_depth,pipe4_depth,tank2_inflow,tank2_depth,pump1_flow
0.0,2.701644211254237,3.0480000000000003e-05,3.0480000000000003e-05,3.0480000000000003e-05,3.0480000000000003e-05,0.0,0.9999999999999999,0.0
30.0,2.9999999999999996,0.26323853980205497,0.013516520344548116,3.0480000000000003e-05,3.0480000000000003e-05,0.0,0.9999999999999999,0.2995470934171518
60.0,2.9999999999999996,0.2895836509390655,0.04191718614353141,0.001509224934389502,0.00021486541169400653,8.582223259661638e-06,1.0000006033703805,0.2995470934171518
90.0,2.9999999999999996,0.3138161327611462,0.07124909420443641,0.006093069512530781,0.00011225662875788772,0.0,1.0000012469654533,0.2995470934171518
120.0,2.9999999999999996,0.3357977624656787,0.0992881542549322,0.012933051207311641,0.00044587219534514586,1.81096841491626e-05,1.0000025944305657,0.2995470934171518
150.0,2.9999999999999996,0.3536669043727099,0.1281406830976086,0.022337425257410823,0.0011611995511087898,1.5773668926476337e-05,1.0000050015800475,0.2995470934171518
180.0,2.9999999999999996,0.36538162847035516,0.1566540545571741,0.033963365628037805,0.002586744337396053,2.3383437381148717e-05,1.000007599254003,0.2995470934171518
210.0,2.9999999999999996,0.3716259460507658,0.1859125396503613,0.048133588474121185,0.004781777795958542,6.817666876170491e-05,1.0000133974897796,0.2995470934171518
240.0,2.9999999999999996,0.3760447405242862,0.21432857377719547,0.06438103956196284,0.008566404067520466,0.0002947276906909573,1.00003530627493,0.2995470934171518
270.0,2.9999999999999996,0.3786232512246094,0.24119036867930552,0.08242838861343486,0.014950263735325736,0.0007622601062034399,1.0001023519588055,0.2995470934171518
300.0,2.9999999999999996,0.3798055842475603,0.26588612713500154,0.10200233400047026,0.025565354278394518,0.0019115331813864286,1.0002762490735062,0.2995470934171518
330.0,2.9999999999999996,0.37995167492216175,0.28799954848435355,0.12257748110423787,0.035546781706353364,0.003738429829424272,1.0006546016265985,0.2995470934171518
360.0,2.9999999999999996,0.37779144620894084,0.3072547793300589,0.14372738406713328,0.047571122031671645,0.00675364714720037,1.001369632439903,0.28174861859533273
390.0,2.9999999999999996,0.37395700013760774,0.32332329340794486,0.1649599491501189,0.06154956748717113,0.011289673309047284,1.0026216759792421,0.28174861859533273
420.0,2.9999999999999996,0.370342051396356,0.33616084562854764,0.18578147796262978,0.07729752683442287,0.01769324595028254,1.004665159898473,0.28174861859533273
450.0,2.9999999999999996,0.3668744260236803,0.3461764762473158,0.20578643877771027,0.09442351088154842,0.02620064556541627,1.0078015319861806,0.28174861859533273
480.0,2.9999999999999996,0.36355792285759647,0.35382726628604916,0.22464209112162423,0.11257306219344528,0.036949184364175484,1.0123591036170383,0.28174861859533273
510.0,2.9999999999999996,0.3604293843785598,0.35947987067451753,0.2421095538548225,0.13131589961992518,0.049874374623277005,1.018676383150728,0.28174861859533273
540.0,2.9999999999999996,0.3575304607853391,0.36344275169892676,0.2580284350620752,0.15027701736118892,0.06473697280974212,1.0270676785028765,0.28174861859533273
570.0,2.9999999999999996,0.3548857326025347,0.3660125888922726,0.27233365010770094,0.1690362452011234,0.08116827947321771,1.0378022926102177,0.28174861859533273
600.0,2.9999999999999996,0.3525368081341136,0.36742433042140643,0.28498899834582364,0.1873515575664193,0.09866982130494474,1.051085462536899,0.28174861859533273
630.0,2.9999999999999996,0.3505830130720851,0.3678938625728464,0.29594306749853344,0.2049592931269154,0.11673559904475926,1.0670430744910189,0.28174861859533273
660.0,2.9999999999999996,0.34898165103962286,0.3676224116045518,0.3053127639697945,0.22162967542831666,0.13484259983933392,1.0857269119813135,0.28174861859533273
690.0,2.9999999999999996,0.3384008456701697,0.3667898192262485,0.3132546615808239,0.2371654786878977,0.1525351900765112,1.1071089463752364,0.1675120782373086
720.0,2.9999999999999996,0.32177920960962786,0.3640818584076048,0.31991505591573083,0.25154637501149,0.16942505899669302,1.1312153355957373,0.1675120782373086
750.0,2.9999999999999996,0.30750877276459626,0.35751715439699205,0.3251017793860457,0.26459103594896416,0.18519451150534683,1.157672057488214,0.1675120782373086
780.0,2.9999999999999996,0.2956975127467154,0.35019610240932886,0.3286796341077049,0.2764222499555232,0.19968738754668083,1.1864168410936504,0.1675120782373086
810.0,2.9999999999999996,0.2861166628930219,0.34166717994889373,0.3306174198938076,0.286899433402873,0.212676320966435,1.2172405976074074,0.1675120782373086
840.0,2.9999999999999996,0.2783689335235339,0.3325852879332649,0.3309996611512261,0.2959594095788808,0.22400937363512669,1.2499067675910618,0.1675120782373086
870.0,2.9999999999999996,0.27209757127164896,0.32342262491820356,0.3300125196005033,0.30353407616891626,0.23359604858925312,1.2841596404730429,0.1675120782373086
900.0,2.9999999999999996,0.2670144596301534,0.3144948343244654,0.32788684188564415,0.3133419046180686,0.24364003129900735,1.310256989579149,0.1675120782373086
930.0,2.9999999999999996,0.26299926720918165,0.306054718969198,0.32671119148905137,0.3321467203704669,0.25372493280428576,1.3454730819817022,0.1675120782373086
960.0,2.9999999999999996,0.2597223673733405,0.29826922778514364,0.3229771428194357,0.34723179926342773,0.2583985964308461,1.3717790710834443,0.1675120782373086
990.0,2.9999999999999996,0.2665536908604962,0.2911658309455453,0.3185682248811721,0.36091017208133475,0.26002409845139196,1.3988304426239673,0.29510113815133926
1020.0,2.9999999999999996,0.282100895610139,0.286259245436586,0.31364688539642854,0.37397681112076714,0.2593749270471356,1.426485983023679,0.29510113815133926
