time,tank1_depth,pipe1_depth,pipe2_depth,pipe3_depth,pipe4_depth,tank2_inflow,tank2_depth,pump1_flow,pump2_flow,tank_area,simulation_time
808.0,5.24,0.33525386838185056,0.25068860128648884,0.159690796759228,0.837976211868689,0.0,0.5173469913574874,0.0,0.0,29.9432,2014.0
809.0,5.24,0.3281436945385472,0.25758480728417377,0.1592852931577052,0.835004628321072,0.0,0.5218341309567512,0.0,0.0,29.9432,2015.0
810.0,5.24,0.3189731423034676,0.26700404644608944,0.15873148266486625,0.82903461415588,0.0,0.5281683865739851,0.0,0.0,29.9432,2018.0
811.0,5.24,0.3102622747782585,0.27511791628916227,0.1582463974431963,0.8228224032081194,0.0,0.5339075208728687,0.0,0.0,29.9432,2020.0
812.0,5.24,0.29700539163153944,0.28574778495880576,0.1574907723705732,0.8135242104057742,0.0,0.5431855401477154,0.0,0.0,29.9432,2023.0
813.0,5.24,0.2820895833460679,0.2982054286931445,0.15660969892803905,0.8082130608743809,0.0,0.5545042783972636,0.0,0.0,29.9432,2026.0
814.0,5.24,0.2696829642866363,0.30992810290221257,0.1557523540033081,0.8089595617912895,0.0,0.5659711707006689,0.0,0.0,29.9432,2030.0
815.0,5.24,0.26425865409132465,0.3151432205640182,0.15535826604427916,0.8099148168661034,0.0,0.5713991583527804,0.0,0.0,29.9432,2032.0
816.0,5.24,0.2559656728324861,0.3218544890043583,0.15474288765867558,0.8126481350261335,0.0,0.5799810064195198,0.0,0.0,29.9432,2034.0
817.0,5.24,0.24602659320184503,0.3285396927888973,0.15399438016531475,0.8144126868108867,0.0,0.5904867444278373,0.0,0.0,29.9432,2038.0
818.0,5.24,0.23792845091416095,0.33350477496861525,0.153364683409907,0.812340472767188,0.0,0.5992701633167118,0.0,0.0,29.9432,2040.0
819.0,5.24,0.23320066687363675,0.3363351872261743,0.15297676088515155,0.8094171901846321,0.06684774611682401,0.6046074607668399,0.0,0.0,29.9432,2042.0
820.0,5.24,0.22665209976193962,0.3402420705900054,0.15242320830246855,0.8031887203835362,0.14833833567628202,0.6120299157348438,0.0,0.0,29.9432,2045.0
821.0,5.24,0.2199394703033347,0.344110613255077,0.15182685358482148,0.7948720889489007,0.19734784440167719,0.6196685930815028,0.0,0.0,29.9432,2047.0
822.0,5.24,0.21238086035228584,0.3482227752710932,0.15113077051800594,0.7854000624059302,0.19243873216373206,0.6279470522869591,0.0,0.0,29.9432,2050.0
823.0,5.24,0.20453336205141007,0.35227525027140233,0.1503528491585626,0.778806368262559,0.121678200866408,0.636135344327488,0.0,0.0,29.9432,2054.0
824.0,5.24,0.1977977573028261,0.3553558496517904,0.1496553380124961,0.7784451043069237,0.032625193878321905,0.6422895582336776,0.0,0.0,29.9432,2057.0
825.0,5.24,0.1942697848939845,0.356878356403008,0.14926993083484147,0.7800865786566556,0.0,0.6451327401076247,0.0,0.0,29.9432,2059.0
826.0,5.24,0.1891547013000115,0.3589808647353279,0.14869508842458717,0.784748038791432,0.0,0.6485382310240495,0.0,0.0,29.9432,2061.0
