time,tank1_depth,pipe1_depth,pipe2_depth,pipe3_depth,pipe4_depth,tank2_inflow,tank2_depth,pump1_flow,pump2_flow,tank_area,simulation_time
3401.0,5.24,0.08983328596033706,0.3535120871837841,0.43802180539704055,0.966068229417693,0.008059567628917191,2.2958807794186895,0.0,0.0,29.9432,8831.0
3402.0,5.24,0.08749034745317577,0.3481837716978681,0.44632870889136395,0.9656877614711779,0.03149780380184039,2.2978767906161606,0.0,0.0,29.9432,8835.0
3403.0,5.24,0.08505241847233475,0.34257155357428537,0.4542742608411195,0.9646655493565437,0.020913461786229156,2.3008249696416794,0.0,0.0,29.9432,8839.0
3404.0,5.24,0.08251907103694417,0.33661923451533005,0.4617427631886597,0.9641759228373706,0.0,2.3007138610936315,0.0,0.0,29.9432,8844.0
3405.0,5.24,0.07994590580431243,0.330441347907238,0.46839929777531647,0.9656552231844514,0.0,2.2928289083769995,0.0,0.0,29.9432,8848.0
3406.0,5.24,0.07801803523034678,0.3256628932760473,0.4727423347901732,0.9684193108582708,0.0,2.28036793711042,0.0,0.0,29.9432,8852.0
3407.0,5.24,0.07615427543269318,0.3209506196857975,0.4763565832940834,0.9721301721706771,0.0,2.263885193745422,0.0,0.0,29.9432,8856.0
3408.0,5.24,0.07440740335836958,0.3164143491233351,0.47915761101834353,0.975971266671466,0.0,2.246543200906242,0.0,0.0,29.9432,8859.0
3409.0,5.24,0.07272310160445636,0.3120141875737224,0.48123201637077384,0.979222413236187,0.0,2.2310344111322475,0.0,0.0,29.9432,8863.0
3410.0,5.24,0.07108479193322333,0.30769180870728746,0.48265731279530516,0.9813770050998561,0.0,2.2192890920916852,0.0,0.0,29.9432,8866.0
3411.0,5.24,0.06948676932782305,0.3034219137981346,0.4834708921033702,0.9821884404109138,0.0,2.212379085572761,0.0,0.0,29.9432,8870.0
3412.0,5.24,0.06796319860629452,0.2992527821162943,0.48369957922916673,0.9817669487554694,0.0,2.2102926698620053,0.0,0.0,29.9432,8873.0
3413.0,5.24,0.06653009057140714,0.2952844077523556,0.48340616603055714,0.9805367426825932,0.032611401344493335,2.2117664326800606,0.0,0.0,29.9432,8877.0
3414.0,5.24,0.06518319990838127,0.2914895907392036,0.4826938763839168,0.9791585104194286,0.04215205071415173,2.2147588072924607,0.0,0.0,29.9432,8880.0
3415.0,5.24,0.06383600336963101,0.2876296863868945,0.48154710736672657,0.9780461207701048,0.03176794922549378,2.217774837854105,0.0,0.0,29.9432,8884.0
3416.0,5.24,0.06239215090568812,0.283407085154785,0.47984315148787776,0.977671664349215,0.00716141826902392,2.2195162667950505,0.0,0.0,29.9432,8887.0
3417.0,5.24,0.06048481382992391,0.2778103192947939,0.47696306161301916,0.9789030246081312,0.0,2.218903755362943,0.0,0.0,29.9432,8893.0
3418.0,5.24,0.05908671193066415,0.2736276721684745,0.4744320046289965,0.9804033426251615,0.0,2.217234208010959,0.0,0.0,29.9432,8896.0
3419.0,5.24,0.057787748006464405,0.26974613570982753,0.47199437140737355,0.9818344671897771,0.017667592324289983,2.217124545312964,0.0,0.0,29.9432,8900.0
3420.0,5.24,0.056533031940412495,0.2659388969014359,0.4695086383026175,0.9824267694042206,0.07083838702720396,2.220646371495705,0.0,0.0,29.9432,8904.0
3421.0,5.24,0.055328158351356564,0.26218256316802396,0.46696198370182884,0.9816502300607576,0.1331879389242769,2.229263137681878,0.0,0.0,29.9432,8908.0
3422.0,5.24,0.05412453284757404,0.258345045431583,0.4642644522420846,0.9792931668347328,0.18733486185508227,2.2436362833914814,0.0,0.0,29.9432,8912.0
3423.0,5.24,0.05279292667646584,0.2540004113831901,0.461093711080878,0.9752104231195046,0.21083167656611676,2.2646447143586426,0.0,0.0,29.9432,8916.0
3424.0,5.24,0.052094328762180266,0.2516955523982994,0.45934319844424687,0.9731425608990989,0.20162773089312724,2.2762361394577755,0.0,0.0,29.9432,8919.0
3425.0,5.24,0.05113877077547437,0.24855029819740168,0.45689906149423504,0.9705007963890251,0.1639529303286419,2.290623304734291,0.0,0.0,29.9432,8922.0
3426.0,5.24,0.2206840793907351,0.24569454777674626,0.45462479817669726,0.9691458325253552,0.11102882017282668,2.300485336064346,1.0,0.0,29.9432,8925.0
3427.0,5.24,0.3174501385804846,0.24425501728508364,0.45343874639089454,0.9689881913956945,0.08053276375839445,2.304025951207839,1.0,0.0,29.9432,8927.0
3428.0,5.24,0.3256951881669873,0.24310113855992796,0.45248133525953965,0.9690695420938032,0.0561143418071528,2.3060679804219966,1.0,0.0,29.9432,8928.0
3429.0,5.24,0.34689803403997344,0.24191498610226028,0.4514883408876912,0.9694033047135915,0.032209319500417465,2.3074297167027082,1.0,0.0,29.9432,8930.0
3430.0,5.24,0.37335708817535207,0.24066084179121047,0.4504287061313368,0.9700280099875048,0.009414683485801998,2.308105858429756,1.0,0.0,29.9432,8931.0
3431.0,5.24,0.39758963368525163,0.23936293988291882,0.4493208271000231,0.9709538083168046,0.0,2.3080752203927775,1.0,0.0,29.9432,8933.0
3432.0,5.24,0.4211175982341171,0.23802449186703722,0.44816578035429155,0.9721790965833521,0.0,2.3074139333616235,1.0,0.0,29.9432,8934.0
3433.0,5.24,0.44752548545124265,0.23664191721422864,0.4469587286695278,0.9736943992974632,0.0,2.30626134766757,1.0,0.0,29.9432,8936.0
3434.0,5.24,0.48835597600177266,0.2351835865581329,0.4456696465398406,0.9755169183014615,0.0,2.3047889416458958,1.0,0.0,29.9432,8937.0
3435.0,5.24,0.530551698143353,0.23366915024913246,0.44431228444186527,0.977596087839812,0.0,2.3032927535237957,1.0,0.0,29.9432,8939.0
3436.0,5.24,0.5629509702239806,0.23215610618242352,0.44293587798774176,0.9798120286238916,0.0,2.302119763003969,1.0,0.0,29.9432,8941.0
3437.0,5.24,0.5890595736474078,0.23066124619875125,0.44155571016203554,0.9821012771128,0.0,2.3015272643947373,1.0,0.0,29.9432,8943.0
3438.0,5.24,0.6110816324224303,0.22917196971582865,0.44015888186945223,0.9844720990594569,0.012392039047788224,2.3016636445880176,1.0,0.0,29.9432,8945.0
3439.0,5.24,0.6282684194031143,0.2276937703508184,0.438749345745195,0.9869347259306502,0.030132363862092414,2.302578917716747,1.0,0.0,29.9432,8947.0
3440.0,5.24,0.6383393657612205,0.22623364822367567,0.4373321308885218,0.9895258599474882,0.04465508664391952,2.304196695948215,1.0,0.0,29.9432,8949.0
3441.0,5.24,0.6398850782716238,0.22479461522914068,0.43590868262659543,0.9923138753918551,0.053621856156785865,2.30632792293861,1.0,0.0,29.9432,8951.0
3442.0,5.24,0.6338353017791896,0.22338216553233747,0.4344827638546325,0.9953807464123042,0.055354468395513445,2.3086902448345312,1.0,0.0,29.9432,8952.0
3443.0,5.24,0.6224890204610986,0.22199783959014927,0.4330551912149425,0.9988224681042241,0.049069632764949855,2.310952337704773,1.0,0.0,29.9432,8954.0
3444.0,5.24,0.6076864255048876,0.22064530244889488,0.4316291594961373,1.0027257792793614,0.034961355365340334,2.31276906834342,1.0,0.0,29.9432,8956.0
3445.0,5.24,0.5901779161435461,0.21932748194536195,0.4302071860823018,1.0071645189337872,0.014179029541097734,2.3138316407852857,1.0,0.0,29.9432,8958.0
3446.0,5.24,0.5900899240042082,0.21804941050194712,0.4287941594107227,1.0121799570927077,0.0,2.3139070813721556,1.0,0.0,29.9432,8960.0
3447.0,5.24,0.6029865069057806,0.21679274629374218,0.42736880772745456,1.0178855981643793,0.0,2.312844186618371,1.0,0.0,29.9432,8962.0
3448.0,5.24,0.627386125258347,0.21554667145196912,0.4259166075455886,1.0243716933159737,0.0,2.3105483391290416,1.0,0.0,29.9432,8964.0
