time,tank1_depth,pipe1_depth,pipe2_depth,pipe3_depth,pipe4_depth,tank2_inflow,tank2_depth,pump1_flow,pump2_flow
33930.0,2.9999999999999996,0.2090695763911939,0.2788418516722498,0.29542829260857634,0.27852518042367524,0.20509823892162166,0.788459025264786,0.0747338270484117,0.1851851851851852
33960.0,2.9999999999999996,0.20059876915111396,0.26716556365182514,0.29199811689378247,0.28265038010564175,0.21045109123119107,0.7918153124327532,0.0747338270484117,0.1851851851851852
33990.0,2.9999999999999996,0.2039242215335369,0.2558945608779367,0.2874082665130102,0.2854592986578576,0.21433182944768195,0.7958810132099786,0.20703095345934427,0.1851851851851852
34020.0,2.9999999999999996,0.2171275975556262,0.2466446802675353,0.2819889122424643,0.2868261955872012,0.21655940920366373,0.8004227203656521,0.20703095345934427,0.1851851851851852
34050.0,2.9999999999999996,0.22829432804260658,0.2406848748762626,0.27619521399267866,0.2867160576867039,0.21705006726604278,0.8051856297457057,0.20703095345934427,0.1851851851851852
34080.0,2.9999999999999996,0.23803022346709318,0.237355015566869,0.27054531253524766,0.28524969892693025,0.21588953771168995,0.8099124573665728,0.20703095345934427,0.1851851851851852
34110.0,2.9999999999999996,0.24623630838462066,0.23626539904673322,0.2654079656327676,0.28268390771184876,0.21333188840441017,0.8143696933152057,0.20703095345934427,0.1851851851851852
34140.0,2.9999999999999996,0.2530102113377606,0.23688087008661132,0.261019808371818,0.2793579734896545,0.20972610305859904,0.818369948073769,0.20703095345934427,0.1851851851851852
34170.0,2.9999999999999996,0.2585142868886624,0.2387124486881688,0.2575050070412761,0.27559083434885495,0.20545607995662976,0.821780359198315,0.20703095345934427,0.1851851851851852
34200.0,2.9999999999999996,0.2629722777076847,0.24134951814099023,0.25484152474412824,0.2716988594898217,0.20090901008686335,0.8245270045884563,0.20703095345934427,0.1851851851851852
34230.0,2.9999999999999996,0.26899701988076763,0.2444662065098219,0.25296018908203427,0.26794095343679125,0.19638436074059587,0.8265896664869411,0.23895997586537288,0.1851851851851852
34260.0,2.9999999999999996,0.2764537545427641,0.24811324482469768,0.251794479465702,0.26447313520675325,0.19213834390706713,0.8279880004289781,0.23895997586537288,0.1851851851851852
34290.0,2.9999999999999996,0.28276697239222887,0.25236455897591625,0.2513015786184847,0.26144419962723064,0.18836707913066036,0.8287781498564031,0.23895997586537288,0.1851851851851852
