time,tank1_depth,pipe1_depth,pipe2_depth,pipe3_depth,pipe4_depth,tank2_inflow,tank2_depth,pump1_flow,pump2_flow
0.0,2.701644211254237,3.0480000000000003e-05,3.0480000000000003e-05,3.0480000000000003e-05,3.0480000000000003e-05,0.0,0.0,0.0,0.0
30.0,2.9999999999999996,0.01481594034173146,0.003772001485162369,3.0480000000000003e-05,3.0480000000000003e-05,0.0,0.0,0.05460770921936474,0.0
60.0,2.9999999999999996,0.029375254920827154,0.004318921067607341,0.0004172287779147439,0.0001089979800544711,0.0,0.0,0.05460770921936474,0.0
90.0,2.9999999999999996,0.042672435140411365,0.005930101856579214,0.00055243456375066,0.00010322273576431087,0.0,0.0,0.05460770921936474,0.0
120.0,2.9999999999999996,0.05411238291672817,0.00878424066746616,0.0007772345964852577,0.00012126837699305782,0.0,0.0,0.05460770921936474,0.0
150.0,2.9999999999999996,0.06500384943489729,0.012400388251334736,0.0011513637511165172,0.0001423000461018887,0.0,0.0,0.05460770921936474,0.0
180.0,2.9999999999999996,0.07448985878296172,0.01673273082532677,0.001740490822208932,0.00017215762099758366,6.8549290163820775e-06,0.0,0.05460770921936474,6.8549290163820775e-06
210.0,2.9999999999999996,0.08301184465721377,0.021668879605425587,0.0025554982680327984,0.0001971916771785402,1.931530500163493e-06,0.0,0.05460770921936474,1.931530500163493e-06
240.0,2.9999999999999996,0.09064227155838805,0.027093140703835443,0.0036541871926515854,0.0002609367732736331,1.3207145831541284e-06,0.0,0.05460770921936474,1.3207145831541284e-06
270.0,2.9999999999999996,0.0974342457531997,0.03285462612654002,0.005041558762677901,0.00037295124886544784,1.941057197498428e-06,0.0,0.05460770921936474,1.941057197498428e-06
300.0,2.9999999999999996,0.10345193259500067,0.03884554274659848,0.006708393847202092,0.0005248502211721391,2.82100696556215e-06,0.0,0.05460770921936474,2.82100696556215e-06
330.0,2.9999999999999996,0.10875735216037659,0.04502863650032101,0.008741878907405963,0.0007443302507286206,4.217630002386568e-06,0.0,0.05460770921936474,4.217630002386568e-06
360.0,2.9999999999999996,0.12116340425830875,0.05131306658490605,0.011138997463805094,0.0010394974425341967,6.301615951267829e-06,0.0,0.14400565648059643,6.301615951267829e-06
390.0,2.9999999999999996,0.13938613367763336,0.0585690873534543,0.013912656509661296,0.0014353939121700223,9.502050359867912e-06,0.0,0.14400565648059643,9.502050359867912e-06
420.0,2.9999999999999996,0.15502602585181696,0.06749605831236133,0.01718563059076052,0.0019604733336026593,1.6160625684986573e-05,0.0,0.14400565648059643,1.6160625684986573e-05
450.0,2.9999999999999996,0.16866387002994163,0.07768230368560163,0.021063457577132294,0.0026511993903974977,3.0513641144567857e-05,0.0,0.14400565648059643,3.0513641144567857e-05
480.0,2.9999999999999996,0.1803736793712903,0.08883032812885676,0.02567983876263772,0.0036221456688288072,6.37653869153746e-05,0.0,0.14400565648059643,6.37653869153746e-05
510.0,2.9999999999999996,0.19030241222980146,0.10059906811858074,0.03108120805197325,0.004788688403651515,0.00010858408985861575,0.0,0.14400565648059643,0.00010858408985861575
