time,tank1_depth,pipe1_depth,pipe2_depth,pipe3_depth,pipe4_depth,tank2_inflow,tank2_depth,pump1_flow,pump2_flow,tank_area,simulation_time
649.0,5.24,0.5028101023366843,0.2671107447604044,0.11265306108211325,0.22528332286994285,0.11808445116447804,0.36304482427399326,1.0,0.0,1001.1,1957.0
650.0,5.24,0.5025060906687406,0.2749529014144868,0.11240444505532332,0.22528229914826328,0.11751331546738074,0.3632490822475315,1.0,0.0,1001.1,1959.0
651.0,5.24,0.5023777428335188,0.2827618023080784,0.11215655863509515,0.22528073052510705,0.11694248524397201,0.3634525806285805,1.0,0.0,1001.1,1961.0
652.0,5.24,0.5024180257692087,0.2905232662421071,0.11190940274347215,0.22527862321511682,0.11637183745130025,0.36365531752389924,1.0,0.0,1001.1,1962.0
653.0,5.24,0.5026174796336828,0.298232557837401,0.11166283949235888,0.2252759864152098,0.1158012753581869,0.36385740499258407,1.0,0.0,1001.1,1964.0
654.0,5.24,0.5029626922971986,0.3058813843431285,0.11141687188696396,0.2252728333077475,0.11523056155695462,0.36405883974614334,1.0,0.0,1001.1,1966.0
655.0,5.24,0.5034375792437228,0.3134558633273539,0.11117150347982532,0.22526918032823545,0.11466011966773232,0.3642596183763774,1.0,0.0,1001.1,1968.0
656.0,5.24,0.504025639436209,0.3209475838814847,0.1109266004595028,0.22526504376284393,0.11408958273226921,0.36445985019599303,1.0,0.0,1001.1,1970.0
657.0,5.24,0.504710304366963,0.32834550599863277,0.1106821685591554,0.2252604432596426,0.11351907590484636,0.3646595306524165,1.0,0.0,1001.1,1971.0
658.0,5.24,0.5054758147416347,0.3356517849765208,0.11043794134561986,0.22525539424862634,0.1129482537819362,0.3648588777480673,1.0,0.0,1001.1,1973.0
659.0,5.24,0.5063042753939394,0.3428485541176084,0.11019420010055415,0.22524992366347307,0.11237757449760787,0.3650576628902708,1.0,0.0,1001.1,1975.0
660.0,5.24,0.5071779192813922,0.34992514923794427,0.10995095189616927,0.2252440550441898,0.11180734023883251,0.3652558821695372,1.0,0.0,1001.1,1977.0
661.0,5.24,0.5080787512274322,0.35687233515149586,0.10970820426314735,0.22523781253946715,0.11123769586096155,0.365453532005467,1.0,0.0,1001.1,1978.0
662.0,5.24,0.5089898018501697,0.36368703604533104,0.10946596532084375,0.2252312206089484,0.11066878648035752,0.3656506090812127,1.0,0.0,1001.1,1980.0
663.0,5.24,0.5098948501071842,0.3703600331936142,0.10922424384249181,0.2252243038158035,0.1101007562344333,0.36584711034520234,1.0,0.0,1001.1,1982.0
664.0,5.24,0.5107782471865676,0.3768832087342913,0.10898304932581447,0.22521708664745807,0.10953374727403418,0.3660430330108593,1.0,0.0,1001.1,1984.0
665.0,5.24,0.5116241802179686,0.3832497349376351,0.10874252423585,0.22520959749442743,0.10896805410786033,0.3662382673387832,1.0,0.0,1001.1,1986.0
666.0,5.24,0.5124167204747238,0.38945720212006174,0.10850267811222764,0.2252018609632558,0.10840412129166144,0.36643281259218197,1.0,0.0,1001.1,1988.0
667.0,5.24,0.5131414565693357,0.3954967184016226,0.10826365222253223,0.2251939053101939,0.10784207454241806,0.36662656238361463,1.0,0.0,1001.1,1989.0
668.0,5.24,0.5137866133173687,0.4013653710246303,0.10802545623057491,0.2251857542030286,0.10728218827634067,0.366819518189342,1.0,0.0,1001.1,1991.0
669.0,5.24,0.5143425401897674,0.4070623872118181,0.10778810084650124,0.2251774304325033,0.10672457548038272,0.36701168177635723,1.0,0.0,1001.1,1993.0
670.0,5.24,0.5148004710679991,0.41258088818909744,0.10755172231658276,0.22516896048654497,0.1061694940542012,0.36720295066027075,1.0,0.0,1001.1,1995.0
671.0,5.24,0.5151525894932097,0.41791776264143504,0.1073164601690242,0.22516037047878845,0.10561749502904104,0.36739322459601775,1.0,0.0,1001.1,1997.0
672.0,5.24,0.5153927906660009,0.4230756544388051,0.10708232547045352,0.22515168100472957,0.10506866358063763,0.36758250919315466,1.0,0.0,1001.1,1999.0
673.0,5.24,0.5155172587037977,0.4280529861609278,0.10684933068279377,0.22514291144409887,0.10452307741988631,0.36777081020827646,1.0,0.0,1001.1,2000.0
674.0,5.24,0.5155249431906056,0.43284991517877114,0.10661748988267142,0.22513408000180649,0.1039808069511489,0.3679581335316679,1.0,0.0,1001.1,2002.0
675.0,5.24,0.5154176082497994,0.4374640557098633,0.1063870710409201,0.22512521355419846,0.10344235698714871,0.36814428155301143,1.0,0.0,1001.1,2004.0
676.0,5.24,0.51519937216135,0.44189869813691224,0.10615796256538576,0.2251163236053003,0.10290763150476587,0.36832936480594514,1.0,0.0,1001.1,2006.0
677.0,5.24,0.5148769179344878,0.44615136542868555,0.10593043173209116,0.22510743510001344,0.1023772571494165,0.3685131894721113,1.0,0.0,1001.1,2008.0
678.0,5.24,0.5144589424480192,0.45022836374638253,0.10570437018896775,0.2250985573327811,0.10185097432318606,0.3686958667769708,1.0,0.0,1001.1,2009.0
679.0,5.24,0.51395701973854,0.45412937349046184,0.10547992134900168,0.22508970800678973,0.10132895322570064,0.36887730643806627,1.0,0.0,1001.1,2011.0
680.0,5.24,0.5133849191969007,0.4580233813900611,0.10525710587619432,0.22508089913750506,0.10081149805711384,0.36905751929080427,1.0,0.0,1001.1,2013.0
681.0,5.24,0.5127609137505844,0.46180749460147985,0.1050359469117589,0.22507214144686913,0.10029833308988503,0.3692365164130504,1.0,0.0,1001.1,2015.0
682.0,5.24,0.5121055417412099,0.46542368237333204,0.10481659193163982,0.2250634495926821,0.09978988717693767,0.36941421042183203,1.0,0.0,1001.1,2017.0
683.0,5.24,0.511438079109918,0.4688726704919136,0.1045990672439463,0.22505483247679264,0.09928615497460794,0.36959061369740953,1.0,0.0,1001.1,2019.0
684.0,5.24,0.5107750504312297,0.47215560156172715,0.10438340107232487,0.22504629800315376,0.09878712614977045,0.36976573855096306,1.0,0.0,1001.1,2020.0
685.0,5.24,0.5101321047458371,0.47527606974488573,0.10416950492613107,0.22503784846209823,0.0982926486405933,0.36993969392145765,1.0,0.0,1001.1,2022.0
686.0,5.24,0.5095247013750459,0.47823756162470327,0.1039574114434936,0.2250294898336512,0.09780243214147506,0.3701124906305104,1.0,0.0,1001.1,2024.0
687.0,5.24,0.5089666770577509,0.4810438865263401,0.10374715237362296,0.22502122755704126,0.0973167330028843,0.37028413918898984,1.0,0.0,1001.1,2026.0
688.0,5.24,0.5084694464147588,0.48369988386310986,0.1035387586264192,0.225013066235117,0.09683525812730395,0.37045465027686514,1.0,0.0,1001.1,2027.0
689.0,5.24,0.5080427970942231,0.4862111805122383,0.10333214569172035,0.2250050054217734,0.09635798679211835,0.37062412911517295,1.0,0.0,1001.1,2029.0
690.0,5.24,0.5076952125192593,0.4885839032168333,0.10312723307541288,0.22499704413581967,0.09588462987057801,0.3707926790968148,1.0,0.0,1001.1,2031.0
691.0,5.24,0.5074333864858899,0.4908212380549023,0.1029241726690419,0.22498918970360296,0.09541516510456123,0.37096021395805484,1.0,0.0,1001.1,2033.0
