time,tank1_depth,pipe1_depth,pipe2_depth,pipe3_depth,pipe4_depth,tank2_inflow,pump1_flow
10980.0,2.999999999999999,0.2964844493436077,0.5118119501713163,0.5824649473339453,0.4161741900970133,1.2129553502486097,0.15375899129426235
11010.0,2.999999999999999,0.2637425986004647,0.4537549832207753,0.5745787191375862,0.42997505765099453,1.2359235044737518,0.15375899129426235
11040.0,2.999999999999999,0.2409839273298487,0.40163461364119046,0.5481604139068119,0.44084566789398033,1.3343035418706195,0.15375899129426235
11070.0,2.999999999999999,0.2247978511640476,0.35811932907655225,0.5113361620902003,0.4413800062969464,1.411383080683327,0.15375899129426235
11100.0,2.999999999999999,0.21300185471041952,0.32268393361922015,0.4709176139531573,0.43081778267450743,1.4207059915978,0.15375899129426235
11130.0,2.999999999999999,0.20432945437502717,0.29418043978693265,0.4314065743843297,0.41268128652339814,1.371263901899539,0.15375899129426235
11160.0,2.999999999999999,0.19795575789637748,0.27135852039117053,0.39508451378794934,0.38976928039880837,1.2754506388917592,0.15375899129426235
11190.0,2.999999999999999,0.26267225112584025,0.17641902627654144,0.3812389694836222,0.3597934182860214,1.1690745888828877,1.197094342872399
11220.0,2.999999999999999,0.3746306562182325,0.22352937821304963,0.3278100318244004,0.34844042496262645,0.9639297309931673,1.197094342872399
11250.0,2.999999999999999,0.4293725003120297,0.2552936129244394,0.2810369741482095,0.32934437385014004,0.9491575172472163,1.197094342872399
11280.0,2.999999999999999,0.4640455596807265,0.3005590365524445,0.2598180427557549,0.29834843531827093,0.8809490880013681,1.197094342872399
11310.0,2.999999999999999,0.486281055274026,0.34917732653652883,0.2599996301288136,0.263951820204926,0.7473919345894876,1.197094342872399
11340.0,2.999999999999999,0.5005034440037323,0.3927013657950301,0.27552481831732756,0.23579320285485392,0.5947381938821278,1.197094342872399
11370.0,2.999999999999999,0.5095823352113905,0.42823970839938785,0.30243930395241125,0.21940631954661552,0.46284481959992096,1.197094342872399
11400.0,2.999999999999999,0.5153607153922585,0.45570336431249664,0.335838134030356,0.2159797835628121,0.3735278322193234,1.197094342872399
11430.0,2.999999999999999,0.5188306441639482,0.4760449114581608,0.3706232873542335,0.22403712508677165,0.3353487170838303,1.197094342872399
11460.0,2.999999999999999,0.44812923742883,0.5138399271083034,0.3964139723999875,0.24254794434500881,0.3400813957459714,0.4704876697692522
11490.0,2.999999999999999,0.40201074024923,0.5066392570567386,0.43982680639986665,0.25842538060160225,0.4252437983982572,0.4704876697692522
11520.0,2.999999999999999,0.372700655864718,0.4803444144022795,0.471928318227206,0.28447899885720745,0.45715786340698333,0.4704876697692522
11550.0,2.999999999999999,0.35347845658421306,0.4496195699500981,0.48460791701033107,0.316196799471924,0.5655127778016511,0.4704876697692522
11580.0,2.999999999999999,0.34066438636369484,0.42107724424115284,0.48140007201980095,0.3436332703640207,0.7239107980336056,0.4704876697692522
11610.0,2.999999999999999,0.332026869368204,0.3968974914174295,0.4681228408402742,0.3611717969093125,0.8731027775251179,0.4704876697692522
11640.0,2.999999999999999,0.3261851671368334,0.3773322752026084,0.4497970792593709,0.36803991002539216,0.9737314286354692,0.4704876697692522
11670.0,2.999999999999999,0.32196722325208116,0.3617349632472918,0.43002648871358495,0.3660096655517623,1.014658892229096,0.4704876697692522
11700.0,2.999999999999999,0.3193457449979924,0.3497336061956393,0.41081972042271553,0.3586103901289835,1.012238132558868,0.4704876697692522
11730.0,2.999999999999999,0.3175487581737349,0.34054833291194725,0.39335941399575197,0.34783538849508483,0.978043092759686,0.4704876697692522
11760.0,2.999999999999999,0.31631379433873347,0.33358277158008626,0.37814518703007016,0.33560401225286113,0.9258554066902406,0.4704876697692522
11790.0,2.999999999999999,0.315469483911947,0.3283662352811582,0.3652660256817354,0.32324658982805066,0.8663177155538737,0.4704876697692522
11820.0,2.999999999999999,0.31489225235538104,0.324454166098979,0.35455196444491205,0.31130576457395887,0.8050227762306533,0.4704876697692522
11850.0,2.999999999999999,0.3144976151943032,0.3215596512128333,0.3457950868060764,0.3007769538104613,0.750669327707093,0.4704876697692522
11880.0,2.999999999999999,0.3142278127430476,0.3194317950135121,0.33873402637893824,0.29142065133960854,0.7017851762788301,0.4704876697692522
11910.0,2.999999999999999,0.34894950735124763,0.30514025409667445,0.33751964666471107,0.28202845592030634,0.6628694815201077,0.8193962899265949
11940.0,2.999999999999999,0.37411999131269563,0.31241446229381303,0.3247877750227149,0.27929916201999866,0.6057789763633634,0.8193962899265949
11970.0,2.999999999999999,0.3907089892496525,0.3269932085824314,0.3153500305287027,0.2737421995140779,0.6068580200524094,0.8193962899265949
12000.0,2.999999999999999,0.4016230007126128,0.3445805340684533,0.3133041046281803,0.2650370926439994,0.58982715100138,0.8193962899265949
12030.0,2.999999999999999,0.40879573958830523,0.3614507214832739,0.3179964629494234,0.2565805400392528,0.5525779581451699,0.8193962899265949
12060.0,2.999999999999999,0.4135035242308354,0.37601082128640995,0.3274599097890906,0.25082844778158686,0.5095640652347176,0.8193962899265949
12090.0,2.999999999999999,0.4165703262143019,0.38784144692455724,0.3396260394712717,0.2497595070611137,0.48094992096055106,0.8193962899265949
12120.0,2.999999999999999,0.41857073235286407,0.3970811736908909,0.3527214639186335,0.25264172780142213,0.4689636200437445,0.8193962899265949
12150.0,2.999999999999999,0.419875809031036,0.4040953742568996,0.3653985766404723,0.25868393748765217,0.4742936555891061,0.8193962899265949
12180.0,2.999999999999999,0.42041751126333415,0.40879269949273256,0.3767192102006083,0.2668575596996182,0.4945233645764983,0.8193962899265949
12210.0,2.999999999999999,0.38114293065992044,0.42499299916322425,0.38227127565938046,0.2770573857545695,0.5234989498032625,0.4462726751364633
12240.0,2.999999999999999,0.3563997596022518,0.4194166197615066,0.3987630222852152,0.28213985772648903,0.580017616498722,0.4462726751364633
12270.0,2.999999999999999,0.3399875404075731,0.4041154795460498,0.4108279620240703,0.2910160582474652,0.5862187806327165,0.4462726751364633
12300.0,2.999999999999999,0.32893593044459685,0.38662559666588775,0.41436973861801096,0.3027708447796123,0.6222694459485633,0.4462726751364633
12330.0,2.999999999999999,0.32144382152047113,0.3702177801222302,0.4104695736910805,0.31312796082713035,0.6799736141841249,0.4462726751364633
12360.0,2.999999999999999,0.3163375023799471,0.356081034009427,0.4016768127601434,0.31946494304989587,0.7352291797423596,0.4462726751364633
12390.0,2.999999999999999,0.3128471830863738,0.34445081264388094,0.3903734866940411,0.32115981533199656,0.771900475826902,0.4462726751364633
12420.0,2.999999999999999,0.31044465116192704,0.33514029236056075,0.37832126687343864,0.3185347444683022,0.783194703456697,0.4462726751364633
12450.0,2.999999999999999,0.3088021069051589,0.32759375662922313,0.36646713930156927,0.3131974666111558,0.774588187147499,0.4462726751364633
12480.0,2.999999999999999,0.30767914507976585,0.3220238410045478,0.35570588000712455,0.3063176722907993,0.7547851381095325,0.4462726751364633
12510.0,2.999999999999999,0.38936126930941506,0.28528316805091014,0.35728229587545823,0.2951004713886774,0.7312554530933,1.3591342700193467
12540.0,2.999999999999999,0.4550793484385096,0.3064238416373375,0.32843215600665177,0.2974103744856275,0.6466751018884439,1.3591342700193467
12570.0,2.999999999999999,0.496337077079843,0.3440164240374084,0.308272756295779,0.2898521311518121,0.6893033408092969,1.3591342700193467
12600.0,2.999999999999999,0.5226113051728497,0.388866942243538,0.30686223550546987,0.2731110639657589,0.676584015050156,1.3591342700193467
12630.0,2.999999999999999,0.5393488994694762,0.4314254758975384,0.3216068246414322,0.2560227911135956,0.6036881033223189,1.3591342700193467
12660.0,2.999999999999999,0.5499801658369639,0.46723262736984633,0.3478588966083339,0.2463100183074795,0.5181968528290998,1.3591342700193467
12690.0,2.999999999999999,0.556490146667669,0.49523216669419445,0.38054148419037526,0.2470135649405584,0.45762673819434246,1.3591342700193467
12720.0,2.999999999999999,0.5608161396871166,0.5163823841313168,0.41456736153242457,0.25747263386740415,0.43746497142682383,1.3591342700193467
12750.0,2.999999999999999,0.5635434395754556,0.5319096877298166,0.44635232212688225,0.27595760388227,0.46888353569606134,1.3591342700193467
12780.0,2.999999999999999,0.5650375275590499,0.5429081469162956,0.47404690633925867,0.29875924338548954,0.5409556804601782,1.3591342700193467
12810.0,2.999999999999999,0.5662036438045778,0.5507383847807197,0.49682740384265434,0.3227773192389823,0.6412200824627902,1.3591342700193467
12840.0,2.999999999999999,0.5669384304326671,0.5560228194185985,0.5147939235994367,0.3453587895953041,0.7563365923176093,1.3591342700193467
12870.0,2.999999999999999,0.567400524864815,0.5599274496504301,0.5288029947819488,0.36511697525382325,0.8713091907484283,1.3591342700193467
12900.0,2.999999999999999,0.5676911279542823,0.5626088762206851,0.5394888273178019,0.38148305504505015,0.9755074785513784,1.3591342700193467
12930.0,2.999999999999999,0.5678738831439857,0.564436845179138,0.5474865288757915,0.3946020827654945,1.0642020582212095,1.3591342700193467
12960.0,2.999999999999999,0.5679888146797263,0.5656762640731274,0.5531723456935994,0.40470986876166665,1.1369971444322688,1.3591342700193467
12990.0,2.999999999999999,0.568061093108203,0.5662874136818572,0.5573921112642553,0.41222202238271,1.1899974128835973,1.3591342700193467
13020.0,2.999999999999999,0.48365151438034176,0.594135586486698,0.5525266621496335,0.4198654980238126,1.2322226139175059,0.49710687363552986
13050.0,2.999999999999999,0.4268553624359267,0.5726495427326713,0.5742910664711045,0.4167024037427941,1.2994570444012679,0.49710687363552986
13080.0,2.999999999999999,0.3916137483177947,0.5325470897969896,0.5856827622516403,0.42279644650737463,1.24423051150614,0.49710687363552986
13110.0,2.999999999999999,0.36885347337557695,0.4901736802541748,0.5789061468382923,0.4348020003700287,1.281700091429929,0.49710687363552986
13140.0,2.999999999999999,0.35383171704033667,0.4526909734332062,0.5581753745427834,0.4432508130221018,1.363015527111454,0.49710687363552986
13170.0,2.999999999999999,0.34379358046380937,0.42200366771438363,0.5297972901400212,0.44339732753336975,1.4228256911740043,0.49710687363552986
13200.0,2.999999999999999,0.33703429291877873,0.39778878382752636,0.49905875357910046,0.4351750758049091,1.4311308134526235,0.49710687363552986
13230.0,2.999999999999999,0.3322293291497758,0.37888576382709993,0.4694375415766537,0.42040051379050425,1.3853534842466964,0.49710687363552986
13260.0,2.999999999999999,0.32920866313372843,0.36450683280116036,0.4426184611087319,0.4026145898543567,1.3092315802966374,0.49710687363552986
13290.0,2.999999999999999,0.327159169385967,0.35366223568417754,0.4194016710673581,0.3835096602377099,1.2135902688197957,0.49710687363552986
13320.0,2.999999999999999,0.32577113891643217,0.34552227396298496,0.3998537679353942,0.3646958845224018,1.1123989707127295,0.49710687363552986
13350.0,2.999999999999999,0.3248310879470348,0.33945399779128627,0.38370287499136435,0.3471627975451468,1.0148296932996619,0.49710687363552986
13380.0,2.999999999999999,0.40002686414029354,0.3065308450161708,0.3801985572234536,0.328639384527988,0.9330941737976547,1.3282471355313241
13410.0,2.999999999999999,0.45863235579626277,0.3245607404067532,0.3504665033578603,0.32389776871379095,0.8089978334179533,1.3282471355313241
13440.0,2.999999999999999,0.49556706552279217,0.359115385781856,0.33029853250524044,0.3115577845013267,0.8175504507616913,1.3282471355313241
13470.0,2.999999999999999,0.5191267854593883,0.3995705671971799,0.3279228068919228,0.29228216334383667,0.7738074965415052,1.3282471355313241
13500.0,2.999999999999999,0.5341391070877841,0.4376820439946377,0.3407323385701971,0.2743388447050293,0.6828253871117261,1.3282471355313241
13530.0,2.999999999999999,0.5436758993562345,0.4696895511601813,0.36394433523365183,0.2640879843928505,0.5901441472254304,1.3282471355313241
13560.0,2.999999999999999,0.5497094296520953,0.49484782028759544,0.39310631492332393,0.26393073021279523,0.5269511670470822,1.3282471355313241
13590.0,2.999999999999999,0.5535155453488463,0.5137936474122001,0.42337027578217046,0.27281388253821737,0.5058574835747279,1.3282471355313241
13620.0,2.999999999999999,0.5559206927611291,0.5276796788334044,0.4516311697344023,0.28856862453400695,0.531922750217776,1.3282471355313241
13650.0,2.999999999999999,0.4356006294653168,0.5775412035756629,0.46506585860115285,0.31158414637638726,0.5922829364152653,0.20206407049121375
13680.0,2.999999999999999,0.3599387023213883,0.5566508020938968,0.5117238746905538,0.32183905387252937,0.7335351026157609,0.20206407049121375
13710.0,2.999999999999999,0.3128404721542317,0.5084616671894934,0.5425061379387507,0.3450133935937423,0.7332032971463229,0.20206407049121375
13740.0,2.999999999999999,0.28152092086643365,0.45517907243323963,0.5465504915252671,0.37575427150145385,0.8491305027506437,0.20206407049121375
13770.0,2.999999999999999,0.2599315439089774,0.40667453178040674,0.529607022839346,0.40055139851771426,1.0275844396505396,0.20206407049121375
13800.0,2.999999999999999,0.24478363126362038,0.36598450235125135,0.5001701008998357,0.41234099692762227,1.1790978744949125,0.20206407049121375
13830.0,2.999999999999999,0.23388588631165316,0.3328181800458909,0.4653866987415171,0.41083499710478905,1.2564842689275248,0.20206407049121375
13860.0,2.999999999999999,0.3134523602264166,0.25678345280989573,0.4451047847930626,0.395159000283929,1.2662566590224977,1.183483474540773
13890.0,2.999999999999999,0.39177270319449486,0.2715608760835561,0.3886544834916201,0.3888200493863609,1.1430053621851002,1.183483474540773
13920.0,2.999999999999999,0.4387192782074904,0.29781871669192117,0.3397750073573916,0.3694465105067607,1.1542180906812791,1.183483474540773
13950.0,2.999999999999999,0.4687005293222793,0.33547020720407694,0.3145965253689028,0.33750399684030563,1.0741989226739754,1.183483474540773
13980.0,2.999999999999999,0.48794613078218824,0.37537350147962045,0.31029124652360773,0.30313445599552485,0.9181145289079266,1.183483474540773
14010.0,2.999999999999999,0.500249753091323,0.41119441723993483,0.3212225251670021,0.2755533121602608,0.7473946986366199,1.183483474540773
14040.0,2.999999999999999,0.5081018351133031,0.4405646856849666,0.3423771058998848,0.2593510166438158,0.6073414767499824,1.183483474540773
14070.0,2.999999999999999,0.5130988940688629,0.4633727997039457,0.3688729998484281,0.2548732589126508,0.5172806760612296,1.183483474540773
14100.0,2.999999999999999,0.51627117283555,0.4804283911256687,0.39651631909972335,0.26054681534531715,0.4795456194442753,1.183483474540773
14130.0,2.999999999999999,0.5182810096625637,0.4928567027138233,0.42234096059861664,0.27357058974680826,0.48987705121445113,1.183483474540773
14160.0,2.999999999999999,0.5195541976614407,0.5017542855014308,0.4448136081894048,0.2907869774928503,0.5384991049539549,1.183483474540773
14190.0,2.999999999999999,0.5201577863089795,0.5078839936573696,0.46345099552115465,0.30956548004754036,0.6124846333297863,1.183483474540773
14220.0,2.999999999999999,0.5207404548039803,0.5122103919448716,0.47823298486580734,0.3276573971968643,0.6993185188750953,1.183483474540773
14250.0,2.999999999999999,0.5211084937787359,0.5150354702048112,0.4895339590148787,0.3438511608909808,0.7881819223744554,1.183483474540773
14280.0,2.999999999999999,0.5213409633357847,0.5171974460536394,0.49818487044852044,0.3573872321503028,0.8708144235735874,1.183483474540773
14310.0,2.999999999999999,0.5287436252242537,0.5165232991678124,0.5053329898566048,0.36811952983166485,0.9419959402912735,1.2616030539581666
14340.0,2.999999999999999,0.5337779057775677,0.5195288542686067,0.5085297749020004,0.3773370409965844,0.9970903299899112,1.2616030539581666
14370.0,2.999999999999999,0.5369583624472969,0.5238338690230412,0.5112834859802455,0.38367411858935363,1.0500161150999618,1.2616030539581666
14400.0,2.999999999999999,0.5387588392239613,0.527730292776205,0.5145359662784564,0.3878179033312923,1.0846528334233827,1.2616030539581666
14430.0,2.999999999999999,0.5401033186731622,0.5311972296597816,0.5181554632926301,0.39068346981805535,1.1034994293031464,1.2616030539581666
14460.0,2.999999999999999,0.5409505497880286,0.5342338034829248,0.5220552981624484,0.39359898412748967,1.121431001000008,1.2616030539581666
14490.0,2.999999999999999,0.5414844371318808,0.5365570277192996,0.5258548829966923,0.396446881542476,1.1366471182924431,1.2616030539581666
14520.0,2.999999999999999,0.5418208691761295,0.5380697566595145,0.5289416091731168,0.39923577423092577,1.1519758206876325,1.2616030539581666
14550.0,2.999999999999999,0.5420328736780169,0.5393941573708807,0.5319179602521062,0.4019563869340201,1.1669348749267574,1.2616030539581666
14580.0,2.999999999999999,0.5421664694801673,0.5401189667303461,0.5340453160469253,0.40443064224441877,1.1820170364784202,1.2616030539581666
14610.0,2.999999999999999,0.5422506556092039,0.5408512360593056,0.5360726278660367,0.406362178148378,1.1924516014563595,1.2616030539581666
14640.0,2.999999999999999,0.5423037059611466,0.5413530571676827,0.5376910182137028,0.4084678027590636,1.2063806760283553,1.2616030539581666
14670.0,2.999999999999999,0.5423371359320155,0.5416947266424207,0.5387334858250665,0.40978847296364684,1.2152620792696538,1.2616030539581666
14700.0,2.999999999999999,0.5017276168385987,0.5544587822290427,0.5360710211825384,0.4121948952876522,1.2235954760390158,0.8309093468208669
14730.0,2.999999999999999,0.474091936574663,0.5436816807771245,0.5460767976560752,0.4097741422010382,1.2489870969167047,0.8309093468208669
14760.0,2.999999999999999,0.45672433383277883,0.5237497088048286,0.5511660384806896,0.411859632087748,1.213861777962153,0.8309093468208669
14790.0,2.999999999999999,0.4456663494766997,0.502853129048383,0.5473751946387634,0.41747440705141464,1.2299064471326007,0.8309093468208669
14820.0,2.999999999999999,0.43856989409842867,0.48440632255715527,0.5364431618321573,0.42092552186967563,1.2645529170499266,0.8309093468208669
14850.0,2.999999999999999,0.43365819851170273,0.46914769250230853,0.5218915153327012,0.4206695649810746,1.2931629193636591,0.8309093468208669
14880.0,2.999999999999999,0.43081713937053245,0.45737395381198864,0.5063448597877634,0.4163008540963113,1.2955396813207944,0.8309093468208669
14910.0,2.999999999999999,0.42865196976723874,0.44829256410001334,0.4914304630513618,0.4087620292450193,1.274205211119913,0.8309093468208669
14940.0,2.999999999999999,0.4272511525206273,0.4414648821550256,0.4780291482003765,0.39945056416182523,1.233989398073882,0.8309093468208669
14970.0,2.999999999999999,0.48708483102029115,0.41790745954050285,0.4723860524706473,0.3880313842883626,1.187556083437795,1.4833422307779571
15000.0,2.999999999999999,0.5288034517944271,0.43100663757269014,0.449118109311204,0.38421633088143964,1.1063426964913723,1.4833422307779571
15030.0,2.999999999999999,0.5553173848790637,0.45801409029521156,0.4340757226213719,0.37371988890315927,1.1136344284756534,1.4833422307779571
15060.0,2.999999999999999,0.5721791181644847,0.4884092403667218,0.43368280019414385,0.35849453938937353,1.061204394646853,1.4833422307779571
15090.0,2.999999999999999,0.5828590192647495,0.5159535109097023,0.44488334277865293,0.3458249509981874,0.9746712849969504,1.4833422307779571
15120.0,2.999999999999999,0.5896041093485025,0.5385927116094935,0.46383010539517944,0.3403571564700567,0.897940130198463,1.4833422307779571
15150.0,2.999999999999999,0.593861988609746,0.5561904324543699,0.4858227969106151,0.34274778341451856,0.8592679111950284,1.4833422307779571
15180.0,2.999999999999999,0.5965361368742381,0.569343939679363,0.5076888697213177,0.3514732311680938,0.8634251244906495,1.4833422307779571
15210.0,2.999999999999999,0.4387035363491887,0.6341651771726613,0.5124765173448268,0.3678566510661929,0.8949984368643623,0.07847621457533549
15240.0,2.999999999999999,0.3397068829395134,0.6045275858157468,0.5643238441003993,0.36833627792938245,1.025683919933245,0.07847621457533549
15270.0,2.999999999999999,0.2801742841690242,0.5431759109918968,0.5975017765979778,0.3868838651292547,0.9620558698125654,0.07847621457533549
15300.0,2.999999999999999,0.24072608025939868,0.4746775390274367,0.5979004625042423,0.4167210886253318,1.063906573461206,0.07847621457533549
15330.0,2.999999999999999,0.21321827323256434,0.412780115223925,0.57332325640875,0.4407940874842167,1.2517030686411144,0.07847621457533549
15360.0,2.999999999999999,0.1933700089060144,0.3609757974601314,0.5341004811277081,0.45008327286505895,1.4085477730306097,0.07847621457533549
15390.0,2.999999999999999,0.17863042902626683,0.3187353644811889,0.4891745530491265,0.4442502568170124,1.4740675449117673,0.07847621457533549
15420.0,2.999999999999999,0.16755361568872693,0.2845946526074449,0.44444025679818433,0.4270993466592357,1.4479038533812731,0.07847621457533549
15450.0,2.999999999999999,0.15908127093625427,0.25697962563850774,0.4030069073967277,0.40316833234646227,1.3564191874716514,0.07847621457533549
15480.0,2.999999999999999,0.15257831138822853,0.23461150492954988,0.36604132391686145,0.376278818603396,1.2289874529783447,0.07847621457533549
15510.0,2.999999999999999,0.29489041535602345,0.15448567693085596,0.34797272960149755,0.3449131927240122,1.100645674561209,1.4407490672726848
15540.0,2.999999999999999,0.42176326448849993,0.21380923580113392,0.28979505257995014,0.3317301223840727,0.8966234674544213,1.4407490672726848
15570.0,2.999999999999999,0.48355573874524255,0.2583932007996711,0.24610426002050748,0.3097825277539706,0.875425570130341,1.4407490672726848
15600.0,2.999999999999999,0.5224145536514626,0.3211195265712663,0.23529431751830096,0.27533699003671447,0.801020045293613,1.4407490672726848
15630.0,2.999999999999999,0.5471272560694987,0.38425204870572327,0.2465217312902403,0.23878263151893234,0.6609591585647074,1.4407490672726848
15660.0,2.999999999999999,0.562848433875865,0.438020550633758,0.2743095770365817,0.21153904806073187,0.5037482210626548,1.4407490672726848
15690.0,2.999999999999999,0.5728043580159877,0.48040925323488626,0.31505891455586305,0.2000665626511504,0.37233904492470093,1.4407490672726848
15720.0,2.999999999999999,0.5790936643361052,0.5123456425979986,0.3619221403692931,0.20432306228078306,0.29352738175774856,1.4407490672726848
15750.0,2.999999999999999,0.5167771673319451,0.5565980422138281,0.4022541843784072,0.22324504167110953,0.271852610965993,0.7375750351246062
15780.0,2.999999999999999,0.47358033914636316,0.5547921496735669,0.45741021735123233,0.24509689768385584,0.34171403862372624,0.7375750351246062
15810.0,2.999999999999999,0.44685036023403835,0.5338113954362328,0.49915498882534753,0.27948151757622614,0.3925900563193798,0.7375750351246062
15840.0,2.999999999999999,0.4298899242025744,0.5077527471177695,0.519559837179778,0.320113120018405,0.5347337263560977,0.7375750351246062
15870.0,2.999999999999999,0.41897278690317186,0.48320886601022267,0.5227154967133647,0.35560688651021877,0.7354933770068914,0.7375750351246062
15900.0,2.999999999999999,0.41188782141711255,0.4625340366314031,0.5147680857485075,0.37978954338151427,0.9278616039565115,0.7375750351246062
15930.0,2.999999999999999,0.40727116133305585,0.44608761415438924,0.5010323980901701,0.3920083933937485,1.0651308215891835,0.7375750351246062
