time,tank1_depth,pipe1_depth,pipe2_depth,pipe3_depth,pipe4_depth,tank2_inflow,tank2_depth,pump1_flow
2850.0,2.9999999999999996,0.43956156196804036,0.41233611445270457,0.3420142513399175,0.2891721984789297,0.21622902512448264,0.007077477614380754,0.36137822058879554
2880.0,2.9999999999999996,0.4392775714430286,0.4175383387059582,0.35087667079071844,0.2984299573032766,0.22710827008533954,0.012444940726081204,0.36137822058879554
2910.0,2.9999999999999996,0.41976557264872383,0.4219475282868349,0.3591458028742546,0.3075942437349805,0.2379315015694681,0.019531768388460272,0.1596724654460823
2940.0,2.9999999999999996,0.3880487463779641,0.42101887437078434,0.36678890440390666,0.31656765196073305,0.2485724138480201,0.02822876512477751,0.1596724654460823
2970.0,2.9999999999999996,0.3620286528718756,0.41491298745550664,0.37344013306157803,0.3252894470463549,0.25889331835228446,0.03849843540872249,0.1596724654460823
3000.0,2.9999999999999996,0.33923258223399855,0.4050846331291295,0.3785239480601824,0.3336796371722118,0.26873258771900294,0.050249728317332897,0.1596724654460823
3030.0,2.9999999999999996,0.319941553185075,0.39396549071712933,0.3814762543535499,0.34159655498766683,0.2778188580973082,0.06339132171363528,0.1596724654460823
3060.0,2.9999999999999996,0.30431295428804905,0.3817076483155754,0.3822694993376291,0.3487713348612972,0.2859804754831505,0.07783575692716889,0.1596724654460823
3090.0,2.9999999999999996,0.2916793638112567,0.36845615421382416,0.3809422384542823,0.3551010943615845,0.2931368720250367,0.0934397385571536,0.1596724654460823
3120.0,2.9999999999999996,0.28149880400173066,0.3549358247352827,0.3777409568296275,0.36040586477069714,0.29915976663203175,0.11004460484746412,0.1596724654460823
3150.0,2.9999999999999996,0.2733172212777645,0.34165295719858213,0.3729815590403923,0.3645209325355184,0.30391535696283345,0.1274714638924819,0.1596724654460823
3180.0,2.9999999999999996,0.2667274869014891,0.32906831846864465,0.36706235763807143,0.36721796092269215,0.3072436742811118,0.14551962263866366,0.1596724654460823
3210.0,2.9999999999999996,0.26140289041005,0.3175017537081534,0.36033367663554433,0.3683107344833512,0.3089705777699111,0.1639640539175332,0.1596724654460823
3240.0,2.9999999999999996,0.25709451827807134,0.30706250948778674,0.35306490424803205,0.36771452111570513,0.3090091184081071,0.18255734794754278,0.1596724654460823
3270.0,2.9999999999999996,0.2536028597901222,0.2977515109087081,0.3454842180091367,0.36553131445234993,0.30741248560797885,0.20104762621833322,0.1596724654460823
3300.0,2.9999999999999996,0.2507678369133749,0.2895479762432339,0.337795947411432,0.361948498710684,0.30433116303271684,0.2191984749813984,0.1596724654460823
3330.0,2.9999999999999996,0.24836892376460246,0.2823697525127035,0.33015838352553795,0.3572843723111602,0.29994235628561244,0.23679935840996613,0.15839354312398968
3360.0,2.9999999999999996,0.24631597309484146,0.27609950344612993,0.3226991867777686,0.35171457353548674,0.29447242059131107,0.25366712181373485,0.15839354312398968
3390.0,2.9999999999999996,0.24463633427579215,0.2706235024043524,0.3155124861664328,0.3455923006770732,0.28816866309388317,0.2696569056426356,0.15839354312398968
3420.0,2.9999999999999996,0.24326215610094434,0.2658571335474095,0.30866462168438374,0.33907617775922627,0.2811653478872083,0.2846544583742549,0.15839354312398968
3450.0,2.9999999999999996,0.2421373508929995,0.2617260325579888,0.30220630106074137,0.33229538786213336,0.2736642845389513,0.29856495810495765,0.15839354312398968
3480.0,2.9999999999999996,0.24121833409429652,0.2581554830845392,0.29616265220034255,0.3254895750775759,0.2659256804645534,0.3113316035718996,0.15839354312398968
3510.0,2.9999999999999996,0.24046714642143047,0.2550757038972998,0.29054535368596235,0.31882294437406217,0.25815716130465965,0.3229329533640945,0.15839354312398968
3540.0,2.9999999999999996,0.23985258307564955,0.25242770157415506,0.28535485327374865,0.31238645298131956,0.25053771441396844,0.3333764383137728,0.15839354312398968
3570.0,2.9999999999999996,0.23934944050383777,0.25015527743843885,0.28057948760174467,0.30624850769032097,0.24318628088274397,0.34269378277778284,0.15839354312398968
3600.0,2.9999999999999996,0.23893725375076597,0.24820706268589016,0.2762020343399354,0.300424143870652,0.23614945180308297,0.3509288521466942,0.15839354312398968
3630.0,2.9999999999999996,0.2385993745139205,0.2465376323777206,0.2722029679903315,0.2949187331938005,0.22946217368840577,0.3581309924613665,0.15839354312398968
3660.0,2.9999999999999996,0.2383223077582483,0.2451085631432695,0.26856108985534216,0.2897374099633928,0.22312963982137918,0.3643537413130146,0.15839354312398968
3690.0,2.9999999999999996,0.23809519684197136,0.24388615069132663,0.2652560283563951,0.284879481363627,0.21718070770839595,0.36965103107619246,0.15839354312398968
3720.0,2.9999999999999996,0.22626337684483644,0.24284355233162855,0.2622644903206415,0.2803751717262598,0.21164569101452843,0.37408300979688636,0.0033147258895306463
3750.0,2.9999999999999996,0.2043777184674368,0.2402596434880212,0.25954195987595124,0.27621627764331297,0.20651968105313706,0.37771187995137934,0.0033147258895306463
3780.0,2.9999999999999996,0.18522382440797103,0.23479852193220488,0.256817566750024,0.27238037380827207,0.20180133417401455,0.38059836811949693,0.0033147258895306463
3810.0,2.9999999999999996,0.16871145477831068,0.22727054672031524,0.25366578753146257,0.2688401991360365,0.19742042377064156,0.38280110578228244,0.0033147258895306463
3840.0,2.9999999999999996,0.154457262748376,0.21855178095891709,0.24983567740702775,0.2654507871279941,0.1932721441883502,0.38436308657586565,0.0033147258895306463
3870.0,2.9999999999999996,0.1421022782168003,0.20923777940231456,0.2452722080832274,0.2620882849560867,0.18922057854265956,0.3853115841757506,0.0033147258895306463
3900.0,2.9999999999999996,0.13134640301093736,0.19972814706788386,0.2400432464433041,0.25859619348319635,0.18509117949398313,0.385650090285699,0.0033147258895306463
3930.0,2.9999999999999996,0.12193960841721392,0.19029710441253397,0.23427086993895582,0.25484263751205444,0.18072655770630452,0.38535622005161074,0.0033147258895306463
3960.0,2.9999999999999996,0.11368013535358966,0.18111871093655424,0.22808304047450098,0.2507455917256661,0.17600129571395226,0.38438635736997206,0.0033147258895306463
3990.0,2.9999999999999996,0.10639425480911216,0.17230333960690242,0.22160929467549598,0.24626450151006815,0.17083881259654346,0.382680513804596,0.0033147258895306463
4020.0,2.9999999999999996,0.0999433192307428,0.163923761213089,0.2149666166401164,0.24138815376511427,0.16525263482526542,0.3801723932163242,0.0033147258895306463
4050.0,2.9999999999999996,0.0942087317822063,0.1560128895258876,0.2082507554950033,0.23618455855835235,0.15930655635079205,0.37680264104741373,0.0033147258895306463
4080.0,2.9999999999999996,0.08909304042091831,0.14857505664478798,0.2015402929745965,0.23071507834978122,0.1530692718224991,0.3725216720729795,0.0033147258895306463
4110.0,2.9999999999999996,0.1083752696415042,0.1416093185689947,0.19489992374863774,0.2250295677538163,0.1466164476112332,0.36723834119965154,0.2573251514154884
4140.0,2.9999999999999996,0.14336747330379912,0.13757984633899503,0.1884089108424057,0.21916552581120985,0.1400248608719525,0.3609680391926446,0.2573251514154884
4170.0,2.9999999999999996,0.17405218945351714,0.1383251975249159,0.18238099054384924,0.21324566765388295,0.13343712718204484,0.35371773840133264,0.2573251514154884
4200.0,2.9999999999999996,0.20103102316536778,0.1426955162959664,0.17722373878289246,0.2073799938189418,0.12691329117622208,0.3455013216951267,0.2573251514154884
4230.0,2.9999999999999996,0.22457253158062376,0.15013527857882333,0.17326030811698068,0.20160783428989024,0.12056974647979231,0.33635043621686483,0.2573251514154884
4260.0,2.9999999999999996,0.2445591963377961,0.15985864578936498,0.17063551182176034,0.19612896169183666,0.11459269033738782,0.3262699027552274,0.2573251514154884
4290.0,2.9999999999999996,0.26144783259709203,0.171433767132475,0.16944232001412293,0.19111151353877165,0.1091509487138498,0.3153254638738676,0.2573251514154884
4320.0,2.9999999999999996,0.2754484254093527,0.18424384763405607,0.16979454525119062,0.18669554399750896,0.10439699153406269,0.30360723745096047,0.2573251514154884
4350.0,2.9999999999999996,0.28690389018224466,0.19771803910122185,0.17170200606549166,0.183068160391332,0.10047034880592111,0.2912275904748907,0.2573251514154884
4380.0,2.9999999999999996,0.29616907930317005,0.21136249464554868,0.17509139742750554,0.18035117018988336,0.09747861138353445,0.27831755825927723,0.2573251514154884
4410.0,2.9999999999999996,0.30356913821047204,0.2247828060761235,0.17983679664039215,0.17867987241516434,0.09552146869315566,0.2650235245131884,0.2573251514154884
4440.0,2.9999999999999996,0.3094013700360235,0.23772697557420258,0.18576959506811136,0.17808560702490855,0.09463716259289429,0.2515037181247984,0.2573251514154884
