time,tank1_depth,pipe1_depth,pipe2_depth,pipe3_depth,pipe4_depth,tank2_inflow,tank2_depth,pump1_flow,pump2_flow,tank_area,simulation_time
2677.0,5.24,0.4430656937723821,0.18977348380701534,0.36745679345023596,0.1272542567484113,0.14013733157032132,0.31427022670537286,1.0,0.0,200.21999999999997,5582.0
2678.0,5.24,0.4507034674107271,0.1887195358507212,0.36736398012434845,0.12703978832311302,0.13964161111551282,0.31547557636351037,1.0,0.0,200.21999999999997,5584.0
2679.0,5.24,0.45854022053323623,0.18769579209065745,0.3671800283096375,0.12682968485423182,0.1391568821261513,0.3166674115273818,1.0,0.0,200.21999999999997,5586.0
2680.0,5.24,0.47312221214902656,0.18670213018995052,0.36691173078270467,0.1266238464790615,0.13868360218582398,0.31784744502834167,1.0,0.0,200.21999999999997,5588.0
2681.0,5.24,0.4854081082722471,0.18572335232231652,0.3665549057310032,0.12641835623881978,0.13821416034699366,0.31903426723242734,1.0,0.0,200.21999999999997,5590.0
2682.0,5.24,0.49569969470063946,0.18476166048821974,0.3661102613367523,0.12621341609694253,0.13774669579010468,0.32022846507173025,1.0,0.0,200.21999999999997,5592.0
2683.0,5.24,0.5047970647920693,0.18382619218764262,0.36558367062243974,0.1260105269415207,0.13728365532850634,0.32142171035011297,1.0,0.0,200.21999999999997,5594.0
2684.0,5.24,0.5132874009189067,0.18292367365069978,0.3649819890029625,0.1258107170542058,0.1368275589748143,0.322608321988999,1.0,0.0,200.21999999999997,5595.0
2685.0,5.24,0.5210219751975399,0.18205686422136919,0.36431090578118486,0.12561414038466276,0.13637918722184497,0.3237877492971816,1.0,0.0,200.21999999999997,5597.0
2686.0,5.24,0.5275181584691255,0.18122827213760245,0.36357465466101474,0.125420654528054,0.13593803770628185,0.3249613401238723,1.0,0.0,200.21999999999997,5599.0
2687.0,5.24,0.5325727672386908,0.1804391908658329,0.36277558785911557,0.12522984207744356,0.1355031096978514,0.32613230829960627,1.0,0.0,200.21999999999997,5601.0
2688.0,5.24,0.5363886941349424,0.17969503367291498,0.3619195868260963,0.1250422523284446,0.13507500279684012,0.3272981965338478,1.0,0.0,200.21999999999997,5603.0
2689.0,5.24,0.5393498749174046,0.17900079283421658,0.36101238239349653,0.12485832919158914,0.1346545706799408,0.3284572041688441,1.0,0.0,200.21999999999997,5605.0
2690.0,5.24,0.5416845702303986,0.17836169820197473,0.3600602299103631,0.12467861137404312,0.13424289410796492,0.3296069338751767,1.0,0.0,200.21999999999997,5607.0
2691.0,5.24,0.5433945094884224,0.17778212170748475,0.3590684763788823,0.12450343120086124,0.13384070994831454,0.3307462597880964,1.0,0.0,200.21999999999997,5608.0
2692.0,5.24,0.5444104427763748,0.1772652679368276,0.3580401900035659,0.12433274254284346,0.1334481098539218,0.3318765429484717,1.0,0.0,200.21999999999997,5610.0
2693.0,5.24,0.5447545012123136,0.17681663505756615,0.3569786147960128,0.12416652730965916,0.1330648003863979,0.33299913081195315,1.0,0.0,200.21999999999997,5612.0
2694.0,5.24,0.5445775010839272,0.176441543995845,0.3559086040446365,0.12400497588006192,0.1326908641047752,0.33411412893386966,1.0,0.0,200.21999999999997,5614.0
